,Trip Start Timestamp,Trip Seconds,Trip Miles,Fare,Tips,Company
9702,03/16/2021 11:45:00 AM,1260.0,4.0,14.75,0.0,Taxi Affiliation Services
9703,03/16/2021 11:45:00 AM,260.0,0.43,8.0,1.68,City Service
9704,03/16/2021 11:45:00 AM,867.0,7.8,21.5,0.0,Medallion Leasin
9705,03/16/2021 12:00:00 PM,660.0,0.1,9.0,0.0,Taxi Affiliation Services
9708,03/16/2021 12:00:00 PM,489.0,1.6,7.75,0.0,Medallion Leasin
9709,03/16/2021 12:00:00 PM,60.0,0.2,3.5,0.0,"Taxicab Insurance Agency, LLC"
9710,03/16/2021 12:00:00 PM,540.0,1.5,8.0,0.0,"Taxicab Insurance Agency, LLC"
9711,03/16/2021 12:00:00 PM,540.0,2.0,8.75,0.0,Top Cab Affiliation
9712,03/16/2021 12:00:00 PM,600.0,1.8,8.5,0.0,"Taxicab Insurance Agency, LLC"
9713,03/16/2021 12:00:00 PM,180.0,0.5,4.75,0.0,"Taxicab Insurance Agency, LLC"
9714,03/16/2021 12:00:00 PM,540.0,2.1,8.75,5.0,Top Cab Affiliation
9715,03/16/2021 12:00:00 PM,300.0,0.5,5.25,0.0,Medallion Leasin
9717,03/16/2021 12:00:00 PM,180.0,0.9,4.75,0.0,Star North Management LLC
9718,03/16/2021 12:00:00 PM,775.0,5.43,16.75,0.0,Flash Cab
9719,03/16/2021 12:00:00 PM,732.0,1.8,9.25,4.0,Chicago Independents
9720,03/16/2021 12:00:00 PM,300.0,0.8,5.75,0.0,Top Cab Affiliation
9721,03/16/2021 12:00:00 PM,1920.0,0.5,25.25,0.0,Taxi Affiliation Services
9722,03/16/2021 12:00:00 PM,232.0,0.75,5.25,2.0,Patriot Taxi Dba Peace Taxi Associat
9723,03/16/2021 12:15:00 PM,377.0,1.02,6.5,0.0,Flash Cab
9724,03/16/2021 12:15:00 PM,565.0,1.4,6.75,0.0,Setare Inc
9725,03/16/2021 12:15:00 PM,360.0,1.5,7.25,4.0,Taxi Affiliation Services
9726,03/16/2021 12:15:00 PM,600.0,1.7,8.25,2.0,Globe Taxi
9727,03/16/2021 12:15:00 PM,1518.0,13.55,35.0,7.1,Flash Cab
9728,03/16/2021 12:15:00 PM,120.0,0.4,4.25,0.0,Medallion Leasin
9729,03/16/2021 12:15:00 PM,869.0,2.26,10.75,4.0,Flash Cab
9731,03/16/2021 12:15:00 PM,623.0,1.8,8.75,0.0,Medallion Leasin
9732,03/16/2021 12:15:00 PM,598.0,1.6,8.0,4.0,Medallion Leasin
9733,03/16/2021 12:15:00 PM,660.0,1.7,9.0,0.0,Blue Ribbon Taxi Association Inc.
9734,03/16/2021 12:15:00 PM,480.0,1.8,8.25,2.0,Blue Ribbon Taxi Association Inc.
9735,03/16/2021 12:15:00 PM,300.0,0.9,5.75,0.0,Blue Ribbon Taxi Association Inc.
9736,03/16/2021 12:15:00 PM,660.0,6.9,19.75,0.0,Top Cab Affiliation
9737,03/16/2021 12:15:00 PM,540.0,1.4,7.5,0.0,Taxi Affiliation Services
9738,03/16/2021 12:30:00 PM,420.0,1.0,6.25,0.0,"Taxicab Insurance Agency, LLC"
9739,03/16/2021 12:30:00 PM,540.0,2.0,8.5,0.0,U Taxicab
9740,03/16/2021 12:30:00 PM,504.0,2.85,10.25,0.0,Flash Cab
9741,03/16/2021 12:30:00 PM,420.0,1.4,7.0,0.0,Medallion Leasin
9742,03/16/2021 12:30:00 PM,284.0,0.97,6.0,0.0,Flash Cab
9743,03/16/2021 12:30:00 PM,360.0,0.9,6.0,1.0,Globe Taxi
9744,03/16/2021 12:30:00 PM,180.0,0.5,4.5,2.0,Taxi Affiliation Services
9745,03/16/2021 12:30:00 PM,86.0,0.45,4.25,0.64,Flash Cab
9747,03/16/2021 12:30:00 PM,360.0,0.8,5.75,0.0,Star North Management LLC
9748,03/16/2021 12:30:00 PM,240.0,0.8,5.25,2.0,Taxi Affiliation Services
9749,03/16/2021 12:30:00 PM,240.0,0.9,5.75,0.0,Top Cab Affiliation
9750,03/16/2021 12:30:00 PM,944.0,2.9,10.75,0.0,Medallion Leasin
9751,03/16/2021 12:30:00 PM,420.0,0.7,6.0,0.0,Taxi Affiliation Services
9752,03/16/2021 12:30:00 PM,1587.0,3.86,17.25,0.0,Flash Cab
9753,03/16/2021 12:30:00 PM,765.0,1.9,9.0,0.0,Medallion Leasin
9754,03/16/2021 12:30:00 PM,294.0,0.46,5.25,0.0,Flash Cab
9755,03/16/2021 12:45:00 PM,300.0,0.7,5.5,2.0,Blue Ribbon Taxi Association Inc.
9756,03/16/2021 12:45:00 PM,540.0,2.6,10.0,3.1,Taxi Affiliation Services
9757,03/16/2021 12:45:00 PM,1680.0,4.7,18.25,0.0,Taxi Affiliation Services
9758,03/16/2021 12:45:00 PM,660.0,2.3,10.0,0.0,"Taxicab Insurance Agency, LLC"
9759,03/16/2021 12:45:00 PM,269.0,0.84,5.75,2.0,Flash Cab
9760,03/16/2021 12:45:00 PM,542.0,1.82,8.25,0.0,Globe Taxi
9761,03/16/2021 12:45:00 PM,2460.0,18.2,45.0,0.0,Medallion Leasin
9763,03/16/2021 12:45:00 PM,480.0,1.8,8.5,0.0,Top Cab Affiliation
9764,03/16/2021 12:45:00 PM,1749.0,17.4,42.75,9.45,Medallion Leasin
9765,03/16/2021 12:45:00 PM,600.0,2.1,9.25,2.55,Taxi Affiliation Services
9766,03/16/2021 12:45:00 PM,600.0,0.1,9.0,0.0,Taxi Affiliation Services
9767,03/16/2021 12:45:00 PM,554.0,1.64,8.25,0.0,Flash Cab
9768,03/16/2021 12:45:00 PM,420.0,0.8,6.25,0.0,"Taxicab Insurance Agency, LLC"
9770,03/16/2021 12:45:00 PM,325.0,1.19,6.25,0.0,Flash Cab
9771,03/16/2021 12:45:00 PM,406.0,0.94,6.5,3.0,Flash Cab
9772,03/16/2021 12:45:00 PM,466.0,2.13,8.75,4.0,Flash Cab
9773,03/16/2021 12:45:00 PM,266.0,0.6,5.25,0.0,Sun Taxi
9774,03/16/2021 12:45:00 PM,480.0,1.4,7.25,0.02,Top Cab Affiliation
9775,03/16/2021 01:00:00 PM,1832.0,18.16,45.0,9.9,Sun Taxi
9776,03/16/2021 01:00:00 PM,480.0,1.6,7.75,2.0,Medallion Leasin
9777,03/16/2021 01:00:00 PM,840.0,3.7,13.0,0.0,Medallion Leasin
9779,03/16/2021 01:00:00 PM,245.0,0.7,5.25,1.0,Flash Cab
9780,03/16/2021 01:00:00 PM,240.0,0.5,4.75,2.0,U Taxicab
9781,03/16/2021 01:00:00 PM,386.0,1.1,6.5,0.0,Medallion Leasin
9782,03/16/2021 01:00:00 PM,300.0,1.0,6.25,4.0,Globe Taxi
9783,03/16/2021 01:00:00 PM,480.0,1.6,7.75,0.0,Taxi Affiliation Services
9784,03/16/2021 01:00:00 PM,720.0,1.8,8.75,0.0,"Taxicab Insurance Agency, LLC"
9786,03/16/2021 01:00:00 PM,1710.0,17.9,43.75,0.0,Sun Taxi
9787,03/16/2021 01:00:00 PM,660.0,1.8,8.75,0.0,"Taxicab Insurance Agency, LLC"
9789,03/16/2021 01:00:00 PM,310.0,1.26,6.5,0.0,Sun Taxi
9790,03/16/2021 01:00:00 PM,360.0,0.6,6.0,0.0,Taxi Affiliation Services
9791,03/16/2021 01:00:00 PM,180.0,0.3,4.25,0.0,U Taxicab
9792,03/16/2021 01:00:00 PM,1740.0,17.1,41.75,0.0,Medallion Leasin
9793,03/16/2021 01:00:00 PM,240.0,0.8,5.75,0.0,Top Cab Affiliation
9794,03/16/2021 01:00:00 PM,240.0,0.4,4.25,0.0,Medallion Leasin
9795,03/16/2021 01:00:00 PM,246.0,0.67,5.25,2.0,Flash Cab
9796,03/16/2021 01:00:00 PM,420.0,1.0,6.25,0.0,Top Cab Affiliation
9798,03/16/2021 01:00:00 PM,60.0,0.3,3.75,0.0,Star North Management LLC
9799,03/16/2021 01:00:00 PM,540.0,2.4,8.75,0.0,U Taxicab
9800,03/16/2021 01:00:00 PM,600.0,1.7,8.5,0.0,Star North Management LLC
9802,03/16/2021 01:15:00 PM,180.0,0.3,4.5,0.0,Star North Management LLC
9803,03/16/2021 01:15:00 PM,240.0,0.8,5.75,0.0,Top Cab Affiliation
9804,03/16/2021 01:15:00 PM,5155.0,9.55,26.5,0.0,City Service
9805,03/16/2021 01:15:00 PM,900.0,0.1,11.0,0.0,Taxi Affiliation Services
9806,03/16/2021 01:15:00 PM,1794.0,17.51,43.5,12.0,Flash Cab
9807,03/16/2021 01:15:00 PM,1659.0,17.8,44.25,7.31,Medallion Leasin
9808,03/16/2021 01:15:00 PM,244.0,0.7,5.25,1.0,Flash Cab
9809,03/16/2021 01:15:00 PM,300.0,1.2,6.0,2.0,Taxi Affiliation Services
9810,03/16/2021 01:15:00 PM,1469.0,8.68,24.75,0.0,Flash Cab
9811,03/16/2021 01:15:00 PM,960.0,0.9,10.25,0.0,Star North Management LLC
9812,03/16/2021 01:15:00 PM,2132.0,20.3,49.5,0.0,City Service
9813,03/16/2021 01:15:00 PM,180.0,0.5,4.75,3.0,Medallion Leasin
9817,03/16/2021 01:15:00 PM,403.0,1.2,6.25,0.0,Medallion Leasin
9818,03/16/2021 01:15:00 PM,195.0,0.36,4.5,0.0,Flash Cab
9819,03/16/2021 01:15:00 PM,891.0,4.94,15.5,0.0,Flash Cab
9820,03/16/2021 01:15:00 PM,420.0,1.2,6.5,0.0,Blue Ribbon Taxi Association Inc.
9821,03/16/2021 01:15:00 PM,646.0,1.7,8.75,3.0,Chicago Independents
9822,03/16/2021 01:30:00 PM,840.0,3.7,13.0,0.0,Top Cab Affiliation
9823,03/16/2021 01:30:00 PM,300.0,0.7,5.25,2.0,Taxi Affiliation Services
9825,03/16/2021 01:30:00 PM,285.0,0.78,5.75,3.0,Sun Taxi
9826,03/16/2021 01:30:00 PM,240.0,0.4,5.0,0.0,Taxi Affiliation Services
9827,03/16/2021 01:30:00 PM,300.0,0.8,5.5,2.0,Star North Management LLC
9828,03/16/2021 01:30:00 PM,161.0,0.7,5.0,0.0,Patriot Taxi Dba Peace Taxi Associat
9829,03/16/2021 01:30:00 PM,300.0,1.0,6.0,0.0,Taxi Affiliation Services
9830,03/16/2021 01:30:00 PM,748.0,5.89,17.0,0.0,Flash Cab
9831,03/16/2021 01:30:00 PM,98.0,0.21,3.75,0.0,Flash Cab
9833,03/16/2021 01:30:00 PM,1774.0,18.8,46.75,10.25,Globe Taxi
9834,03/16/2021 01:30:00 PM,409.0,1.3,6.75,2.0,Medallion Leasin
9836,03/16/2021 01:30:00 PM,180.0,0.6,5.0,0.0,Taxi Affiliation Services
9837,03/16/2021 01:30:00 PM,502.0,1.26,7.25,0.0,Flash Cab
9839,03/16/2021 01:45:00 PM,360.0,0.9,6.0,0.0,Taxi Affiliation Services
9840,03/16/2021 01:45:00 PM,237.0,0.91,5.75,0.0,Flash Cab
9841,03/16/2021 01:45:00 PM,540.0,2.0,8.75,0.03,U Taxicab
9842,03/16/2021 01:45:00 PM,585.0,1.3,7.0,0.0,Medallion Leasin
9844,03/16/2021 01:45:00 PM,467.0,0.92,6.75,0.0,Flash Cab
9845,03/16/2021 01:45:00 PM,371.0,1.34,6.75,3.0,Flash Cab
9846,03/16/2021 01:45:00 PM,207.0,0.62,5.0,0.0,Patriot Taxi Dba Peace Taxi Associat
9847,03/16/2021 01:45:00 PM,418.0,1.3,6.5,0.0,Setare Inc
9849,03/16/2021 01:45:00 PM,180.0,0.5,4.75,2.0,Top Cab Affiliation
9851,03/16/2021 01:45:00 PM,600.0,1.5,7.5,0.0,Taxi Affiliation Services
9852,03/16/2021 01:45:00 PM,301.0,1.3,6.75,0.0,Flash Cab
9853,03/16/2021 01:45:00 PM,720.0,0.1,11.5,2.4,Taxi Affiliation Services
9855,03/16/2021 01:45:00 PM,1800.0,17.6,48.0,12.0,Taxi Affiliation Services
9856,03/16/2021 01:45:00 PM,68126.0,6.6,20.75,0.0,24 Seven Taxi
9857,03/16/2021 02:00:00 PM,180.0,0.7,5.0,1.0,Globe Taxi
9858,03/16/2021 02:00:00 PM,60.0,0.2,3.75,4.0,Taxi Affiliation Services
9859,03/16/2021 02:00:00 PM,600.0,2.2,9.25,0.0,Taxi Affiliation Services
9860,03/16/2021 02:00:00 PM,565.0,1.6,7.25,0.0,Medallion Leasin
9861,03/16/2021 02:00:00 PM,1620.0,6.1,28.5,0.0,Taxi Affiliation Services
9862,03/16/2021 02:00:00 PM,300.0,1.0,6.0,0.0,"Taxicab Insurance Agency, LLC"
9863,03/16/2021 02:00:00 PM,1860.0,17.0,42.25,10.0,Taxi Affiliation Services
9864,03/16/2021 02:00:00 PM,414.0,1.13,6.5,0.0,Sun Taxi
9865,03/16/2021 02:00:00 PM,219.0,0.77,5.5,0.0,Flash Cab
9866,03/16/2021 02:00:00 PM,667.0,4.75,15.25,0.0,Flash Cab
9867,03/16/2021 02:00:00 PM,360.0,1.2,6.5,0.0,Blue Ribbon Taxi Association Inc.
9868,03/16/2021 02:00:00 PM,400.0,0.68,6.0,0.0,Patriot Taxi Dba Peace Taxi Associat
9869,03/16/2021 02:00:00 PM,420.0,1.2,6.75,0.0,Medallion Leasin
9871,03/16/2021 02:00:00 PM,254.0,0.94,5.5,0.0,Flash Cab
9872,03/16/2021 02:00:00 PM,318.0,0.8,5.5,0.0,Globe Taxi
9873,03/16/2021 02:00:00 PM,432.0,0.57,6.0,0.0,City Service
9874,03/16/2021 02:00:00 PM,1980.0,17.6,43.75,7.0,Top Cab Affiliation
9875,03/16/2021 02:15:00 PM,540.0,1.4,7.75,0.0,Blue Ribbon Taxi Association Inc.
9876,03/16/2021 02:15:00 PM,540.0,1.3,7.75,0.0,"Taxicab Insurance Agency, LLC"
9877,03/16/2021 02:15:00 PM,687.0,2.16,9.75,0.0,Flash Cab
9878,03/16/2021 02:15:00 PM,236.0,0.58,5.0,3.0,Patriot Taxi Dba Peace Taxi Associat
9879,03/16/2021 02:15:00 PM,360.0,0.8,6.0,0.0,Taxi Affiliation Services
9880,03/16/2021 02:15:00 PM,1473.0,8.5,24.75,0.0,Flash Cab
9881,03/16/2021 02:15:00 PM,1560.0,7.0,23.5,0.0,Taxi Affiliation Services
9882,03/16/2021 02:15:00 PM,786.0,2.1,9.75,3.0,Medallion Leasin
9883,03/16/2021 02:15:00 PM,540.0,2.0,8.5,2.0,"Taxicab Insurance Agency, LLC"
9884,03/16/2021 02:15:00 PM,1108.0,4.97,16.0,0.0,Flash Cab
9885,03/16/2021 02:15:00 PM,180.0,7.2,4.5,0.0,"Taxicab Insurance Agency, LLC"
9886,03/16/2021 02:15:00 PM,240.0,0.5,5.0,0.0,Blue Ribbon Taxi Association Inc.
9887,03/16/2021 02:15:00 PM,479.0,1.38,7.5,0.0,Flash Cab
9888,03/16/2021 02:15:00 PM,660.0,0.1,10.25,3.2,Taxi Affiliation Services
9891,03/16/2021 02:15:00 PM,1620.0,18.5,44.5,12.6,Choice Taxi Association
9892,03/16/2021 02:15:00 PM,480.0,0.9,6.5,0.0,Globe Taxi
9894,03/16/2021 02:30:00 PM,411.0,1.26,7.0,0.0,Flash Cab
9897,03/16/2021 02:30:00 PM,1244.0,6.9,21.25,0.0,Medallion Leasin
9898,03/16/2021 02:30:00 PM,600.0,2.3,9.75,2.8,U Taxicab
9899,03/16/2021 02:30:00 PM,180.0,0.5,4.5,3.0,Globe Taxi
9901,03/16/2021 02:30:00 PM,393.0,0.9,6.25,0.0,Chicago Independents
9903,03/16/2021 02:30:00 PM,325.0,0.63,5.5,0.0,City Service
9904,03/16/2021 02:30:00 PM,360.0,0.8,6.0,0.0,Top Cab Affiliation
9905,03/16/2021 02:30:00 PM,960.0,2.4,11.5,0.0,Top Cab Affiliation
9907,03/16/2021 02:45:00 PM,449.0,1.06,6.25,1.64,Globe Taxi
9908,03/16/2021 02:45:00 PM,300.0,1.0,5.75,0.0,"Taxicab Insurance Agency, LLC"
9909,03/16/2021 02:45:00 PM,180.0,0.5,4.5,0.0,Top Cab Affiliation
9911,03/16/2021 02:45:00 PM,300.0,0.7,5.5,2.0,Blue Ribbon Taxi Association Inc.
9913,03/16/2021 02:45:00 PM,600.0,2.2,9.25,0.0,Taxi Affiliation Services
9915,03/16/2021 02:45:00 PM,879.0,2.1,9.75,0.0,Medallion Leasin
9918,03/16/2021 02:45:00 PM,180.0,0.3,4.5,0.0,Taxi Affiliation Services
9919,03/16/2021 03:00:00 PM,240.0,0.8,5.5,0.0,Top Cab Affiliation
9921,03/16/2021 03:00:00 PM,180.0,0.3,4.5,0.0,Blue Ribbon Taxi Association Inc.
9922,03/16/2021 03:00:00 PM,780.0,1.3,8.5,5.0,Top Cab Affiliation
9923,03/16/2021 03:00:00 PM,240.0,0.8,5.25,4.0,"Taxicab Insurance Agency, LLC"
9924,03/16/2021 03:00:00 PM,420.0,0.7,5.5,0.0,Taxi Affiliation Services
9925,03/16/2021 03:00:00 PM,240.0,0.2,4.75,2.0,Taxi Affiliation Services
9926,03/16/2021 03:00:00 PM,300.0,1.2,6.25,0.0,Top Cab Affiliation
9927,03/16/2021 03:00:00 PM,180.0,0.6,4.75,0.0,"Taxicab Insurance Agency, LLC"
9928,03/16/2021 03:00:00 PM,480.0,1.7,8.25,0.0,"Taxicab Insurance Agency, LLC"
9929,03/16/2021 03:00:00 PM,505.0,1.48,7.5,0.0,Flash Cab
9930,03/16/2021 03:00:00 PM,1560.0,8.9,43.5,0.0,"Taxicab Insurance Agency, LLC"
9931,03/16/2021 03:00:00 PM,300.0,0.7,5.5,0.0,Taxi Affiliation Services
9932,03/16/2021 03:00:00 PM,420.0,1.2,6.75,2.0,Taxi Affiliation Services
9933,03/16/2021 03:00:00 PM,360.0,1.3,6.75,0.0,Taxi Affiliation Services
9934,03/16/2021 03:00:00 PM,420.0,0.8,6.0,0.0,Blue Ribbon Taxi Association Inc.
9935,03/16/2021 03:00:00 PM,480.0,1.3,7.0,0.0,Choice Taxi Association
9936,03/16/2021 03:00:00 PM,840.0,4.2,13.75,0.0,Taxi Affiliation Services
9937,03/16/2021 03:00:00 PM,169.0,0.66,5.0,0.0,Flash Cab
9938,03/16/2021 03:00:00 PM,388.0,1.62,7.5,2.0,Flash Cab
9940,03/16/2021 03:15:00 PM,233.0,0.92,5.25,1.44,Sun Taxi
9942,03/16/2021 03:15:00 PM,660.0,1.8,7.75,0.0,Taxi Affiliation Services
9943,03/16/2021 03:15:00 PM,925.0,3.13,12.0,0.0,Flash Cab
9945,03/16/2021 03:15:00 PM,280.0,0.76,5.5,0.0,Flash Cab
9947,03/16/2021 03:15:00 PM,540.0,1.4,7.75,4.0,Medallion Leasin
9948,03/16/2021 03:15:00 PM,780.0,2.4,10.75,0.0,Medallion Leasin
9949,03/16/2021 03:15:00 PM,180.0,0.9,4.5,0.0,Top Cab Affiliation
9950,03/16/2021 03:15:00 PM,300.0,1.2,6.5,0.0,Blue Ribbon Taxi Association Inc.
9951,03/16/2021 03:15:00 PM,420.0,0.8,6.0,0.0,Top Cab Affiliation
9952,03/16/2021 03:15:00 PM,1574.0,5.45,19.5,0.0,Patriot Taxi Dba Peace Taxi Associat
9953,03/16/2021 03:15:00 PM,507.0,1.93,8.25,3.0,Sun Taxi
9954,03/16/2021 03:15:00 PM,718.0,2.1,9.25,1.0,Medallion Leasin
9955,03/16/2021 03:15:00 PM,258.0,0.55,5.25,0.0,Flash Cab
9956,03/16/2021 03:15:00 PM,180.0,0.7,4.75,0.0,Star North Management LLC
9957,03/16/2021 03:15:00 PM,328.0,1.08,6.5,0.0,Patriot Taxi Dba Peace Taxi Associat
9958,03/16/2021 03:15:00 PM,180.0,0.7,5.25,0.0,Blue Ribbon Taxi Association Inc.
9959,03/16/2021 03:30:00 PM,393.0,1.1,6.5,2.0,Sun Taxi
9960,03/16/2021 03:30:00 PM,600.0,2.1,9.25,0.0,Taxi Affiliation Services
9961,03/16/2021 03:30:00 PM,496.0,1.38,7.5,2.0,Sun Taxi
9962,03/16/2021 03:30:00 PM,300.0,0.6,6.25,0.0,"Taxicab Insurance Agency, LLC"
9963,03/16/2021 03:30:00 PM,234.0,1.08,5.75,0.0,Flash Cab
9964,03/16/2021 03:30:00 PM,228.0,0.74,5.5,0.0,Flash Cab
9965,03/16/2021 03:30:00 PM,600.0,2.1,9.25,2.0,"Taxicab Insurance Agency, LLC"
9966,03/16/2021 03:30:00 PM,660.0,1.6,8.5,2.0,Taxi Affiliation Services
9969,03/16/2021 03:30:00 PM,480.0,1.4,7.5,0.0,Blue Ribbon Taxi Association Inc.
9971,03/16/2021 03:45:00 PM,185.0,0.4,4.25,0.0,Chicago Taxicab
9974,03/16/2021 03:45:00 PM,300.0,1.2,6.5,0.0,"Taxicab Insurance Agency, LLC"
9976,03/16/2021 03:45:00 PM,420.0,1.0,6.25,0.0,Taxi Affiliation Services
9977,03/16/2021 03:45:00 PM,2218.0,16.5,41.5,9.2,Medallion Leasin
9978,03/16/2021 03:45:00 PM,300.0,0.9,6.0,0.0,Globe Taxi
9981,03/16/2021 04:00:00 PM,660.0,1.4,8.25,0.0,Taxi Affiliation Services
9982,03/16/2021 04:00:00 PM,240.0,0.4,4.5,0.0,U Taxicab
9983,03/16/2021 04:00:00 PM,418.0,1.35,6.75,0.0,Sun Taxi
9984,03/16/2021 04:00:00 PM,120.0,0.4,4.25,0.0,Taxi Affiliation Services
9986,03/16/2021 04:00:00 PM,301.0,1.06,6.0,0.0,Flash Cab
9989,03/16/2021 04:00:00 PM,480.0,1.5,7.75,2.0,U Taxicab
9990,03/16/2021 04:00:00 PM,1998.0,17.28,43.5,0.0,City Service
9991,03/16/2021 04:00:00 PM,155.0,0.77,5.0,3.0,Patriot Taxi Dba Peace Taxi Associat
9992,03/16/2021 04:00:00 PM,88.0,0.38,4.0,0.0,Patriot Taxi Dba Peace Taxi Associat
9993,03/16/2021 04:00:00 PM,829.0,4.97,15.75,3.25,Flash Cab
9994,03/16/2021 04:00:00 PM,300.0,1.0,6.0,2.0,Taxi Affiliation Services
9996,03/16/2021 04:00:00 PM,300.0,0.8,5.5,1.0,Taxi Affiliation Services
9997,03/16/2021 04:00:00 PM,360.0,0.9,6.0,0.0,Top Cab Affiliation
9999,03/16/2021 04:00:00 PM,349.0,1.11,6.25,0.0,Flash Cab
10000,03/16/2021 04:00:00 PM,395.0,0.95,6.25,0.0,Flash Cab
10001,03/16/2021 04:00:00 PM,900.0,4.3,13.75,0.0,Medallion Leasin
10002,03/16/2021 04:00:00 PM,600.0,1.9,9.0,0.0,Top Cab Affiliation
10003,03/16/2021 04:15:00 PM,858.0,2.34,10.75,0.0,Flash Cab
10004,03/16/2021 04:15:00 PM,360.0,1.2,6.25,2.0,Taxi Affiliation Services
10005,03/16/2021 04:15:00 PM,120.0,0.4,4.25,1.0,Top Cab Affiliation
10006,03/16/2021 04:15:00 PM,420.0,1.2,6.75,0.0,Medallion Leasin
10007,03/16/2021 04:15:00 PM,490.0,1.23,7.0,0.0,Flash Cab
10009,03/16/2021 04:15:00 PM,432.0,1.35,7.25,0.0,Sun Taxi
10011,03/16/2021 04:15:00 PM,185.0,0.58,4.75,0.0,Sun Taxi
10013,03/16/2021 04:15:00 PM,660.0,1.5,9.25,0.0,Top Cab Affiliation
10014,03/16/2021 04:15:00 PM,720.0,4.0,13.25,0.0,U Taxicab
10016,03/16/2021 04:15:00 PM,1800.0,5.6,34.75,7.85,"Taxicab Insurance Agency, LLC"
10017,03/16/2021 04:15:00 PM,540.0,1.8,8.5,5.0,Taxi Affiliation Services
10019,03/16/2021 04:15:00 PM,300.0,1.4,7.25,0.0,Taxi Affiliation Services
10020,03/16/2021 04:15:00 PM,1860.0,10.6,29.5,0.0,U Taxicab
10021,03/16/2021 04:15:00 PM,208.0,0.52,4.75,0.0,Flash Cab
10024,03/16/2021 04:15:00 PM,276.0,0.96,5.75,0.0,City Service
10025,03/16/2021 04:30:00 PM,300.0,0.7,5.75,0.0,Taxi Affiliation Services
10026,03/16/2021 04:30:00 PM,600.0,4.9,14.75,3.8,Top Cab Affiliation
10027,03/16/2021 04:30:00 PM,120.0,0.6,4.75,2.0,Taxi Affiliation Services
10029,03/16/2021 04:30:00 PM,372.0,0.95,6.25,1.45,Flash Cab
10030,03/16/2021 04:30:00 PM,1680.0,16.7,41.5,0.0,Medallion Leasin
10032,03/16/2021 04:30:00 PM,302.0,0.83,5.5,0.0,Globe Taxi
10034,03/16/2021 04:30:00 PM,240.0,0.7,5.0,0.0,Medallion Leasin
10035,03/16/2021 04:30:00 PM,240.0,1.0,6.0,2.0,Taxi Affiliation Services
10036,03/16/2021 04:30:00 PM,406.0,1.35,7.0,2.0,City Service
10037,03/16/2021 04:30:00 PM,660.0,1.3,8.0,0.0,U Taxicab
10038,03/16/2021 04:30:00 PM,777.0,4.73,14.25,0.0,Flash Cab
10042,03/16/2021 04:30:00 PM,300.0,3.1,10.25,0.0,Star North Management LLC
10043,03/16/2021 04:30:00 PM,1860.0,17.6,43.5,12.0,Medallion Leasin
10045,03/16/2021 04:30:00 PM,2100.0,14.8,40.0,7.0,Top Cab Affiliation
10046,03/16/2021 04:30:00 PM,60.0,0.3,3.75,0.0,"Taxicab Insurance Agency, LLC"
10047,03/16/2021 04:30:00 PM,1620.0,13.0,35.0,10.0,U Taxicab
10049,03/16/2021 04:30:00 PM,407.0,0.8,6.25,0.0,Flash Cab
10051,03/16/2021 04:30:00 PM,1018.0,6.05,18.5,0.0,Flash Cab
10052,03/16/2021 04:30:00 PM,660.0,1.2,8.0,0.0,Top Cab Affiliation
10053,03/16/2021 04:45:00 PM,1103.0,7.3,20.5,0.0,Chicago Taxicab
10054,03/16/2021 04:45:00 PM,300.0,1.0,5.75,0.0,Medallion Leasin
10055,03/16/2021 04:45:00 PM,420.0,1.0,6.25,0.0,Taxi Affiliation Services
10056,03/16/2021 04:45:00 PM,552.0,1.67,8.25,0.0,Flash Cab
10057,03/16/2021 04:45:00 PM,480.0,1.1,6.75,0.0,Medallion Leasin
10059,03/16/2021 04:45:00 PM,134.0,0.42,4.5,0.0,Flash Cab
10060,03/16/2021 04:45:00 PM,240.0,0.7,5.0,4.0,Globe Taxi
10061,03/16/2021 04:45:00 PM,300.0,0.4,5.0,5.0,Taxi Affiliation Services
10063,03/16/2021 04:45:00 PM,290.0,0.87,5.5,0.0,Globe Taxi
10065,03/16/2021 04:45:00 PM,600.0,0.1,9.0,0.0,Taxi Affiliation Services
10066,03/16/2021 04:45:00 PM,770.0,2.0,9.75,0.0,Flash Cab
10067,03/16/2021 04:45:00 PM,300.0,0.7,5.25,0.0,Taxi Affiliation Services
10068,03/16/2021 04:45:00 PM,420.0,1.1,6.5,2.0,Medallion Leasin
10069,03/16/2021 04:45:00 PM,1499.0,16.6,41.0,0.0,Chicago Independents
10070,03/16/2021 04:45:00 PM,360.0,1.1,6.5,0.0,Taxi Affiliation Services
10071,03/16/2021 04:45:00 PM,300.0,0.9,6.0,2.0,Top Cab Affiliation
10072,03/16/2021 04:45:00 PM,420.0,1.0,6.5,0.94,Taxi Affiliation Services
10073,03/16/2021 04:45:00 PM,400.0,0.5,5.0,0.0,Chicago Independents
10074,03/16/2021 04:45:00 PM,235.0,1.0,5.5,1.0,Medallion Leasin
10075,03/16/2021 04:45:00 PM,292.0,0.6,5.25,3.0,Medallion Leasin
10077,03/16/2021 04:45:00 PM,480.0,1.5,7.75,2.0,Taxi Affiliation Services
10078,03/16/2021 04:45:00 PM,300.0,0.9,5.75,0.0,Medallion Leasin
10079,03/16/2021 04:45:00 PM,600.0,1.8,8.75,2.0,Blue Ribbon Taxi Association Inc.
10080,03/16/2021 05:00:00 PM,38.0,0.22,3.75,0.0,Flash Cab
